Any;N_EXPEDIENT;NUMERO_PLACES;Nom_Barri;Codi_Barri
2018;10-2008-0407;0,0;PROVENÃ§ALS DEL POBLENOU;71
2018;10-2008-0409;0,0;PROVENÃ§ALS DEL POBLENOU;71
2018;10-2008-0302;0,0;EL POBLENOU;68
2018;02-2008-0422;0,0;LA DRETA DE L'EIXAMPLE;7
2018;10-2008-0304;0,0;EL POBLENOU;68
2018;10-2008-0185;0,0;DIAGONAL MAR I EL FRONT MARÃ­TIM DEL POBLENOU;69
2018;10-2008-0186;0,0;EL POBLENOU;68
2018;10-2008-0458;0,0;PROVENÃ§ALS DEL POBLENOU;71
2018;09-2014-0284;0,0;SANT ANDREU;60
2018;10-2008-0502;0,0;EL CLOT;65
2018;02-2008-1095;0,0;SANT ANTONI;10
2018;10-2008-0529;0,0;PROVENÃ§ALS DEL POBLENOU;71
2018;10-2008-0640;0,0;LA VILA OLÃ­MPICA DEL POBLENOU;67
2018;10-2008-0641;0,0;LA VILA OLÃ­MPICA DEL POBLENOU;67
2018;10-2008-0642;0,0;LA VILA OLÃ­MPICA DEL POBLENOU;67
2018;10-2008-0694;0,0;EL POBLENOU;68
2018;10-2009-0273;0,0;EL POBLENOU;68
2018;10-2009-0166;0,0;PROVENÃ§ALS DEL POBLENOU;71
2018;10-2009-0203;0,0;EL PARC I LA LLACUNA DEL POBLENOU;66
2018;10-2009-0266;0,0;EL CAMP DE L'ARPA DEL CLOT;64
2018;02-2009-0899;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2009-0903;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2009-0902;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2009-0900;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2009-0901;0,0;LA DRETA DE L'EIXAMPLE;7
2018;01-2013-0991;0,0;EL BARRI GÃ²TIC;2
2018;10-2013-0366;0,0;EL PARC I LA LLACUNA DEL POBLENOU;66
2018;02-2013-1523;0,0;SANT ANTONI;10
2018;01-2013-0961;0,0;EL BARRI GÃ²TIC;2
2018;01-2013-0527;0,0;EL RAVAL;1
2018;02-2014-0749;0,0;LA SAGRADA FAMÃ­LIA;6
2018;10-2014-0484;0,0;EL CAMP DE L'ARPA DEL CLOT;64
2018;01-2013-0753;0,0;EL RAVAL;1
2018;02-2014-0566;0,0;LA SAGRADA FAMÃ­LIA;6
2018;02-2014-0207;0,0;LA DRETA DE L'EIXAMPLE;7
2018;01-2014-0073;0,0;EL RAVAL;1
2018;02-2014-1125;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2014-0241;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;02-2014-0227;0,0;SANT ANTONI;10
2018;02-2014-0228;0,0;SANT ANTONI;10
2018;04-2013-0191;0,0;LES CORTS;19
2018;02-2013-0972;0,0;SANT ANTONI;10
2018;02-2013-0975;0,0;LA DRETA DE L'EIXAMPLE;7
2018;06-2013-0312;0,0;LA VILA DE GRÃ CIA;31
2018;06-2013-0313;0,0;LA VILA DE GRÃ CIA;31
2018;06-2013-0315;0,0;LA VILA DE GRÃ CIA;31
2018;06-2013-0316;0,0;LA VILA DE GRÃ CIA;31
2018;02-2013-0998;0,0;LA NOVA ESQUERRA DE L'EIXAMPLE;9
2018;06-2013-0314;0,0;LA VILA DE GRÃ CIA;31
2018;02-2013-1086;0,0;SANT ANTONI;10
2018;02-2013-1087;0,0;SANT ANTONI;10
2018;03-2013-0335;0,0;EL POBLE SEC;11
2018;02-2013-1043;0,0;LA NOVA ESQUERRA DE L'EIXAMPLE;9
2018;10-2013-0384;0,0;EL POBLENOU;68
2018;06-2013-0323;0,0;EL CAMP D'EN GRASSOT I GRÃ CIA NOVA;32
2018;06-2013-0324;0,0;EL CAMP D'EN GRASSOT I GRÃ CIA NOVA;32
2018;10-2013-0418;0,0;EL CAMP DE L'ARPA DEL CLOT;64
2018;03-2013-0324;0,0;EL POBLE SEC;11
2018;02-2013-0987;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;07-2013-0155;0,0;SANT GENÃ­S DELS AGUDELLS;39
2018;02-2013-0994;0,0;SANT ANTONI;10
2018;02-2013-1055;0,0;SANT ANTONI;10
2018;02-2013-1082;0,0;SANT ANTONI;10
2018;06-2013-0332;0,0;EL CAMP D'EN GRASSOT I GRÃ CIA NOVA;32
2018;02-2013-1075;0,0;LA SAGRADA FAMÃ­LIA;6
2018;02-2013-1083;0,0;SANT ANTONI;10
2018;02-2013-1058;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2013-1060;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2013-1084;0,0;SANT ANTONI;10
2018;10-2013-0427;0,0;EL POBLENOU;68
2018;10-2013-0428;0,0;EL POBLENOU;68
2018;02-2013-1033;0,0;SANT ANTONI;10
2018;02-2013-0989;0,0;LA NOVA ESQUERRA DE L'EIXAMPLE;9
2018;02-2013-1026;0,0;SANT ANTONI;10
2018;02-2013-1027;0,0;SANT ANTONI;10
2018;03-2013-0338;0,0;HOSTAFRANCS;15
2018;10-2013-0429;0,0;EL POBLENOU;68
2018;03-2013-0351;0,0;SANTS;18
2018;02-2013-1009;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;02-2013-1010;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;02-2013-1028;0,0;SANT ANTONI;10
2018;02-2013-1021;0,0;SANT ANTONI;10
2018;02-2013-1022;0,0;SANT ANTONI;10
2018;02-2013-1029;0,0;SANT ANTONI;10
2018;03-2013-0341;0,0;HOSTAFRANCS;15
2018;03-2013-0342;0,0;HOSTAFRANCS;15
2018;02-2013-1023;0,0;SANT ANTONI;10
2018;07-2013-0148;0,0;EL BAIX GUINARDÃ³;33
2018;03-2013-0343;0,0;HOSTAFRANCS;15
2018;02-2013-1011;0,0;LA SAGRADA FAMÃ­LIA;6
2018;03-2013-0344;0,0;HOSTAFRANCS;15
2018;03-2013-0345;0,0;HOSTAFRANCS;15
2018;03-2013-0346;0,0;HOSTAFRANCS;15
2018;02-2013-0982;0,0;LA NOVA ESQUERRA DE L'EIXAMPLE;9
2018;02-2013-0983;0,0;LA NOVA ESQUERRA DE L'EIXAMPLE;9
2018;02-2013-0969;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2013-1024;0,0;SANT ANTONI;10
2018;02-2013-1025;0,0;SANT ANTONI;10
2018;03-2013-0347;0,0;HOSTAFRANCS;15
2018;02-2013-1016;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2013-1019;0,0;SANT ANTONI;10
2018;02-2013-1020;0,0;SANT ANTONI;10
2018;02-2013-0990;0,0;LA SAGRADA FAMÃ­LIA;6
2018;02-2013-1013;0,0;SANT ANTONI;10
2018;03-2013-0316;0,0;EL POBLE SEC;11
2018;02-2013-1015;0,0;LA DRETA DE L'EIXAMPLE;7
2018;01-2013-0447;0,0;EL RAVAL;1
2018;10-2013-0409;0,0;EL CAMP DE L'ARPA DEL CLOT;64
2018;10-2013-0410;0,0;EL CAMP DE L'ARPA DEL CLOT;64
2018;01-2013-0423;0,0;EL RAVAL;1
2018;01-2013-0424;0,0;EL RAVAL;1
2018;01-2013-0425;0,0;EL RAVAL;1
2018;02-2013-1041;0,0;LA DRETA DE L'EIXAMPLE;7
2018;10-2013-0417;0,0;EL POBLENOU;68
2018;10-2013-0411;0,0;EL CAMP DE L'ARPA DEL CLOT;64
2018;06-2013-0320;0,0;LA VILA DE GRÃ CIA;31
2018;10-2013-0412;0,0;EL CAMP DE L'ARPA DEL CLOT;64
2018;02-2013-1035;0,0;LA NOVA ESQUERRA DE L'EIXAMPLE;9
2018;02-2013-1042;0,0;LA SAGRADA FAMÃ­LIA;6
2018;02-2013-1045;0,0;LA NOVA ESQUERRA DE L'EIXAMPLE;9
2018;10-2013-0422;0,0;DIAGONAL MAR I EL FRONT MARÃ­TIM DEL POBLENOU;69
2018;10-2013-0424;0,0;EL POBLENOU;68
2018;03-2013-0329;0,0;EL POBLE SEC;11
2018;01-2013-0445;0,0;EL BARRI GÃ²TIC;2
2018;01-2013-0426;0,0;EL RAVAL;1
2018;01-2013-0433;0,0;EL RAVAL;1
2018;01-2013-0427;0,0;EL RAVAL;1
2018;01-2013-0428;0,0;EL RAVAL;1
2018;01-2013-0429;0,0;EL RAVAL;1
2018;01-2013-0431;0,0;EL RAVAL;1
2018;01-2013-0432;0,0;EL RAVAL;1
2018;10-2014-0091;0,0;EL POBLENOU;68
2018;02-2013-0996;0,0;LA SAGRADA FAMÃ­LIA;6
2018;06-2014-0616;0,0;LA VILA DE GRÃ CIA;31
2018;06-2014-0617;0,0;LA VILA DE GRÃ CIA;31
2018;02-2014-0203;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2014-0204;0,0;LA DRETA DE L'EIXAMPLE;7
2018;05-2013-0319;0,0;SANT GERVASI - GALVANY;26
2018;01-2013-0411;0,0;EL BARRI GÃ²TIC;2
2018;06-2013-0306;0,0;LA VILA DE GRÃ CIA;31
2018;10-2013-0391;0,0;LA VILA OLÃ­MPICA DEL POBLENOU;67
2018;03-2013-0320;0,0;EL POBLE SEC;11
2018;02-2013-0974;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;02-2013-0976;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;02-2013-0977;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;02-2013-0973;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2013-2004;0,0;SANT ANTONI;10
2018;06-2013-0640;0,0;LA VILA DE GRÃ CIA;31
2018;01-2018-0197;0,0;EL BARRI GÃ²TIC;2
2018;01-2018-0195;0,0;EL BARRI GÃ²TIC;2
2018;07-2014-0358;0,0;EL GUINARDÃ³;35
2018;02-2014-0340;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;02-2013-2098;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2014-0485;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2014-0486;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2014-0509;0,0;SANT ANTONI;10
2018;02-2010-0560;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2010-0561;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2010-0567;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2010-0565;0,0;SANT ANTONI;10
2018;03-2010-0231;0,0;EL POBLE SEC;11
2018;02-2010-0601;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;04-2008-0242;0,0;LA MATERNITAT I SANT RAMON;20
2018;04-2008-0243;0,0;LA MATERNITAT I SANT RAMON;20
2018;06-2008-0259;0,0;LA VILA DE GRÃ CIA;31
2018;06-2008-0260;0,0;LA VILA DE GRÃ CIA;31
2018;06-2008-0261;0,0;LA VILA DE GRÃ CIA;31
2018;02-2008-0523;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2008-0567;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;02-2008-0568;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;02-2008-0569;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;02-2008-0570;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;02-2008-0525;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2008-0535;0,0;LA SAGRADA FAMÃ­LIA;6
2018;02-2008-0663;0,0;LA SAGRADA FAMÃ­LIA;6
2018;02-2010-0623;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;02-2008-0571;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;02-2008-0572;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;02-2008-0573;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;02-2008-0574;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;03-2008-0319;0,0;SANTS;18
2018;03-2008-0320;0,0;SANTS;18
2018;03-2008-0321;0,0;SANTS;18
2018;03-2008-0322;0,0;SANTS;18
2018;03-2008-0323;0,0;SANTS;18
2018;03-2008-0324;0,0;SANTS;18
2018;03-2008-0325;0,0;SANTS;18
2018;03-2008-0326;0,0;SANTS;18
2018;02-2008-0590;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2008-0656;0,0;LA SAGRADA FAMÃ­LIA;6
2018;02-2008-0537;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;10-2008-0259;0,0;EL CAMP DE L'ARPA DEL CLOT;64
2018;06-2008-0274;0,0;LA VILA DE GRÃ CIA;31
2018;05-2008-0142;0,0;SANT GERVASI - GALVANY;26
2018;05-2008-0143;0,0;SANT GERVASI - GALVANY;26
2018;05-2008-0144;0,0;SANT GERVASI - GALVANY;26
2018;02-2008-0658;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2008-0662;0,0;LA DRETA DE L'EIXAMPLE;7
2018;06-2008-0232;0,0;EL CAMP D'EN GRASSOT I GRÃ CIA NOVA;32
2018;06-2008-0234;0,0;EL CAMP D'EN GRASSOT I GRÃ CIA NOVA;32
2018;06-2008-0235;0,0;EL CAMP D'EN GRASSOT I GRÃ CIA NOVA;32
2018;06-2008-0236;0,0;EL CAMP D'EN GRASSOT I GRÃ CIA NOVA;32
2018;06-2008-0237;0,0;EL CAMP D'EN GRASSOT I GRÃ CIA NOVA;32
2018;10-2008-0260;0,0;EL CAMP DE L'ARPA DEL CLOT;64
2018;10-2008-0261;0,0;EL CAMP DE L'ARPA DEL CLOT;64
2018;02-2008-0681;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;10-2008-0448;0,0;EL POBLENOU;68
2018;10-2008-0270;0,0;EL CAMP DE L'ARPA DEL CLOT;64
2018;06-2008-0176;0,0;LA VILA DE GRÃ CIA;31
2018;05-2008-0332;0,0;EL PUTXET I EL FARRÃ³;27
2018;10-2008-0271;0,0;EL CAMP DE L'ARPA DEL CLOT;64
2018;10-2008-0272;0,0;EL CAMP DE L'ARPA DEL CLOT;64
2018;02-2008-0548;0,0;EL FORT PIENC;5
2018;02-2008-0549;0,0;EL FORT PIENC;5
2018;02-2008-0550;0,0;EL FORT PIENC;5
2018;02-2008-0551;0,0;EL FORT PIENC;5
2018;07-2008-0185;0,0;EL BAIX GUINARDÃ³;33
2018;07-2008-0186;0,0;EL BAIX GUINARDÃ³;33
2018;10-2008-0384;0,0;DIAGONAL MAR I EL FRONT MARÃ­TIM DEL POBLENOU;69
2018;10-2008-0386;0,0;DIAGONAL MAR I EL FRONT MARÃ­TIM DEL POBLENOU;69
2018;10-2008-0387;0,0;DIAGONAL MAR I EL FRONT MARÃ­TIM DEL POBLENOU;69
2018;10-2008-0388;0,0;DIAGONAL MAR I EL FRONT MARÃ­TIM DEL POBLENOU;69
2018;10-2008-0389;0,0;DIAGONAL MAR I EL FRONT MARÃ­TIM DEL POBLENOU;69
2018;05-2008-0141;0,0;SANT GERVASI - GALVANY;26
2018;02-2008-0552;0,0;EL FORT PIENC;5
2018;02-2008-0554;0,0;EL FORT PIENC;5
2018;02-2008-0555;0,0;EL FORT PIENC;5
2018;02-2008-0557;0,0;EL FORT PIENC;5
2018;02-2008-0559;0,0;EL FORT PIENC;5
2018;05-2008-0322;0,0;SANT GERVASI - GALVANY;26
2018;05-2008-0323;0,0;SANT GERVASI - GALVANY;26
2018;05-2008-0324;0,0;SANT GERVASI - GALVANY;26
2018;06-2008-0207;0,0;EL CAMP D'EN GRASSOT I GRÃ CIA NOVA;32
2018;06-2008-0208;0,0;EL CAMP D'EN GRASSOT I GRÃ CIA NOVA;32
2018;06-2008-0209;0,0;EL CAMP D'EN GRASSOT I GRÃ CIA NOVA;32
2018;10-2008-0390;0,0;DIAGONAL MAR I EL FRONT MARÃ­TIM DEL POBLENOU;69
2018;10-2008-0398;0,0;EL PARC I LA LLACUNA DEL POBLENOU;66
2018;02-2008-0591;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;06-2008-0187;0,0;LA VILA DE GRÃ CIA;31
2018;02-2008-0560;0,0;EL FORT PIENC;5
2018;02-2008-0562;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;02-2008-0563;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;02-2008-0565;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;05-2008-0325;0,0;SANT GERVASI - GALVANY;26
2018;05-2008-0334;0,0;EL PUTXET I EL FARRÃ³;27
2018;06-2008-0163;0,0;LA VILA DE GRÃ CIA;31
2018;03-2008-0271;0,0;EL POBLE SEC;11
2018;03-2008-0272;0,0;EL POBLE SEC;11
2018;03-2008-0273;0,0;EL POBLE SEC;11
2018;06-2008-0188;0,0;LA VILA DE GRÃ CIA;31
2018;02-2008-0476;0,0;LA NOVA ESQUERRA DE L'EIXAMPLE;9
2018;02-2008-0495;0,0;LA DRETA DE L'EIXAMPLE;7
2018;10-2008-0311;0,0;EL CAMP DE L'ARPA DEL CLOT;64
2018;10-2008-0312;0,0;EL CAMP DE L'ARPA DEL CLOT;64
2018;06-2008-0138;0,0;EL CAMP D'EN GRASSOT I GRÃ CIA NOVA;32
2018;06-2008-0238;0,0;EL CAMP D'EN GRASSOT I GRÃ CIA NOVA;32
2018;06-2008-0239;0,0;EL CAMP D'EN GRASSOT I GRÃ CIA NOVA;32
2018;06-2008-0240;0,0;EL CAMP D'EN GRASSOT I GRÃ CIA NOVA;32
2018;02-2008-0544;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2008-0690;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2008-0649;0,0;LA SAGRADA FAMÃ­LIA;6
2018;07-2008-0184;0,0;EL BAIX GUINARDÃ³;33
2018;02-2008-0470;0,0;LA DRETA DE L'EIXAMPLE;7
2018;10-2008-0352;0,0;EL PARC I LA LLACUNA DEL POBLENOU;66
2018;06-2008-0241;0,0;EL CAMP D'EN GRASSOT I GRÃ CIA NOVA;32
2018;06-2008-0242;0,0;EL CAMP D'EN GRASSOT I GRÃ CIA NOVA;32
2018;06-2008-0243;0,0;EL CAMP D'EN GRASSOT I GRÃ CIA NOVA;32
2018;06-2008-0244;0,0;EL CAMP D'EN GRASSOT I GRÃ CIA NOVA;32
2018;06-2008-0125;0,0;EL CAMP D'EN GRASSOT I GRÃ CIA NOVA;32
2018;05-2008-0329;0,0;EL PUTXET I EL FARRÃ³;27
2018;05-2008-0330;0,0;EL PUTXET I EL FARRÃ³;27
2018;02-2008-0366;0,0;LA DRETA DE L'EIXAMPLE;7
2018;01-2013-0670;0,0;LA BARCELONETA;3
2018;05-2008-0243;0,0;EL PUTXET I EL FARRÃ³;27
2018;10-2008-0378;0,0;PROVENÃ§ALS DEL POBLENOU;71
2018;10-2008-0380;0,0;PROVENÃ§ALS DEL POBLENOU;71
2018;06-2008-0251;0,0;LA VILA DE GRÃ CIA;31
2018;03-2008-0367;0,0;EL POBLE SEC;11
2018;05-2008-0320;0,0;SARRIÃ;23
2018;02-2008-0530;0,0;SANT ANTONI;10
2018;10-2008-0412;0,0;EL CAMP DE L'ARPA DEL CLOT;64
2018;10-2008-0413;0,0;EL CAMP DE L'ARPA DEL CLOT;64
2018;02-2008-0625;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2008-0627;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2008-0629;0,0;LA DRETA DE L'EIXAMPLE;7
2018;06-2008-0189;0,0;LA VILA DE GRÃ CIA;31
2018;06-2008-0190;0,0;LA VILA DE GRÃ CIA;31
2018;06-2008-0191;0,0;LA VILA DE GRÃ CIA;31
2018;06-2008-0192;0,0;LA VILA DE GRÃ CIA;31
2018;06-2008-0193;0,0;LA VILA DE GRÃ CIA;31
2018;03-2008-0266;0,0;EL POBLE SEC;11
2018;03-2008-0267;0,0;EL POBLE SEC;11
2018;02-2008-0513;0,0;LA NOVA ESQUERRA DE L'EIXAMPLE;9
2018;06-2008-0194;0,0;LA VILA DE GRÃ CIA;31
2018;06-2008-0195;0,0;LA VILA DE GRÃ CIA;31
2018;06-2008-0196;0,0;LA VILA DE GRÃ CIA;31
2018;02-2008-1181;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2009-0159;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2009-0158;0,0;LA DRETA DE L'EIXAMPLE;7
2018;06-2008-0431;0,0;LA VILA DE GRÃ CIA;31
2018;06-2008-0432;0,0;LA VILA DE GRÃ CIA;31
2018;06-2008-0433;0,0;LA VILA DE GRÃ CIA;31
2018;06-2008-0434;0,0;LA VILA DE GRÃ CIA;31
2018;06-2008-0435;0,0;LA VILA DE GRÃ CIA;31
2018;06-2008-0436;0,0;LA VILA DE GRÃ CIA;31
2018;02-2009-0076;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;02-2008-1230;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;02-2008-1231;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;02-2008-1232;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;10-2008-0685;0,0;DIAGONAL MAR I EL FRONT MARÃ­TIM DEL POBLENOU;69
2018;06-2008-0381;0,0;VALLCARCA I ELS PENITENTS;28
2018;10-2008-0715;0,0;EL CAMP DE L'ARPA DEL CLOT;64
2018;10-2008-0716;0,0;EL CAMP DE L'ARPA DEL CLOT;64
2018;02-2009-0160;0,0;LA DRETA DE L'EIXAMPLE;7
2018;06-2008-0437;0,0;LA VILA DE GRÃ CIA;31
2018;06-2008-0438;0,0;LA VILA DE GRÃ CIA;31
2018;06-2008-0439;0,0;LA VILA DE GRÃ CIA;31
2018;02-2008-1238;0,0;LA NOVA ESQUERRA DE L'EIXAMPLE;9
2018;02-2008-1233;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2008-1239;0,0;LA NOVA ESQUERRA DE L'EIXAMPLE;9
2018;02-2008-1241;0,0;LA NOVA ESQUERRA DE L'EIXAMPLE;9
2018;02-2008-0919;0,0;LA DRETA DE L'EIXAMPLE;7
2018;10-2009-0029;0,0;EL PARC I LA LLACUNA DEL POBLENOU;66
2018;10-2009-0069;0,0;DIAGONAL MAR I EL FRONT MARÃ­TIM DEL POBLENOU;69
2018;10-2008-0691;0,0;LA VILA OLÃ­MPICA DEL POBLENOU;67
2018;10-2008-0692;0,0;PROVENÃ§ALS DEL POBLENOU;71
2018;02-2008-1136;0,0;SANT ANTONI;10
2018;02-2008-1137;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2008-1138;0,0;LA NOVA ESQUERRA DE L'EIXAMPLE;9
2018;02-2008-1139;0,0;LA DRETA DE L'EIXAMPLE;7
2018;10-2008-0693;0,0;EL POBLENOU;68
2018;02-2008-1140;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2008-1141;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2008-1142;0,0;EL FORT PIENC;5
2018;03-2008-0475;0,0;SANTS;18
2018;03-2008-0476;0,0;SANTS;18
2018;03-2008-0477;0,0;SANTS;18
2018;03-2008-0478;0,0;SANTS;18
2018;03-2008-0479;0,0;SANTS;18
2018;03-2008-0480;0,0;SANTS;18
2018;03-2008-0481;0,0;SANTS;18
2018;02-2008-0955;0,0;EL FORT PIENC;5
2018;10-2008-0582;0,0;EL CAMP DE L'ARPA DEL CLOT;64
2018;10-2008-0583;0,0;EL CAMP DE L'ARPA DEL CLOT;64
2018;10-2008-0586;0,0;EL CAMP DE L'ARPA DEL CLOT;64
2018;10-2008-0587;0,0;EL CAMP DE L'ARPA DEL CLOT;64
2018;10-2008-0588;0,0;EL CAMP DE L'ARPA DEL CLOT;64
2018;10-2008-0589;0,0;EL CAMP DE L'ARPA DEL CLOT;64
2018;10-2008-0590;0,0;EL CAMP DE L'ARPA DEL CLOT;64
2018;10-2008-0591;0,0;EL CAMP DE L'ARPA DEL CLOT;64
2018;10-2008-0592;0,0;EL CAMP DE L'ARPA DEL CLOT;64
2018;02-2008-0878;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2008-1242;0,0;LA NOVA ESQUERRA DE L'EIXAMPLE;9
2018;02-2008-0723;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;03-2008-0482;0,0;SANTS;18
2018;02-2008-0966;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2008-0967;0,0;NAN;9
2018;02-2008-0968;0,0;NAN;9
2018;02-2008-0970;0,0;NAN;9
2018;02-2008-0971;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2008-0972;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2008-0973;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2008-0974;0,0;LA DRETA DE L'EIXAMPLE;7
2018;10-2008-0593;0,0;EL CAMP DE L'ARPA DEL CLOT;64
2018;02-2009-0003;0,0;LA NOVA ESQUERRA DE L'EIXAMPLE;9
2018;02-2009-0004;0,0;LA NOVA ESQUERRA DE L'EIXAMPLE;9
2018;02-2009-0005;0,0;LA NOVA ESQUERRA DE L'EIXAMPLE;9
2018;02-2009-0006;0,0;LA NOVA ESQUERRA DE L'EIXAMPLE;9
2018;02-2008-1019;0,0;LA NOVA ESQUERRA DE L'EIXAMPLE;9
2018;10-2008-0625;0,0;EL CAMP DE L'ARPA DEL CLOT;64
2018;10-2008-0626;0,0;EL CAMP DE L'ARPA DEL CLOT;64
2018;10-2008-0627;0,0;EL CAMP DE L'ARPA DEL CLOT;64
2018;10-2008-0628;0,0;EL CAMP DE L'ARPA DEL CLOT;64
2018;10-2008-0629;0,0;EL CAMP DE L'ARPA DEL CLOT;64
2018;10-2008-0630;0,0;EL CAMP DE L'ARPA DEL CLOT;64
2018;10-2008-0631;0,0;EL CAMP DE L'ARPA DEL CLOT;64
2018;10-2008-0632;0,0;EL CAMP DE L'ARPA DEL CLOT;64
2018;10-2008-0633;0,0;EL CAMP DE L'ARPA DEL CLOT;64
2018;06-2008-0301;0,0;EL CAMP D'EN GRASSOT I GRÃ CIA NOVA;32
2018;02-2008-0805;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;02-2008-1103;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2008-1104;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2008-1212;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;05-2008-0447;0,0;SARRIÃ;23
2018;02-2008-0965;0,0;LA DRETA DE L'EIXAMPLE;7
2018;07-2008-0282;0,0;EL BAIX GUINARDÃ³;33
2018;07-2008-0283;0,0;EL BAIX GUINARDÃ³;33
2018;02-2009-0161;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2009-0162;0,0;LA DRETA DE L'EIXAMPLE;7
2018;02-2008-1112;0,0;LA DRETA DE L'EIXAMPLE;7
2018;05-2008-0496;0,0;SANT GERVASI - GALVANY;26
2018;02-2008-1113;0,0;L'ANTIGA ESQUERRA DE L'EIXAMPLE;8
2018;02-2008-0849;0,0;EL FORT PIENC;5
2018;10-2008-0594;0,0;EL CAMP DE L'ARPA DEL CLOT;64
2018;10-2008-0595;0,0;EL CAMP DE L'ARPA DEL CLOT;64
2018;02-2008-1102;0,0;LA DRETA DE L'EIXAMPLE;7
2018;10-2008-0525;0,0;EL POBLENOU;68
2018;02-2009-0007;0,0;LA NOVA ESQUERRA DE L'EIXAMPLE;9
2018;02-2009-0008;0,0;LA NOVA ESQUERRA DE L'EIXAMPLE;9
