"ID_BCN","ID_PRINCIP","N_PRINCIP","ID_SECTOR","N_SECTOR","ID_GRUPACT","N_GRUPACT","ID_ACT","N_ACT","N_LOCAL","SN_CARRER","SN_MERCAT","ID_MERCAT","N_MERCAT","SN_GALERIA","N_GALERIA","SN_CCOMERC","ID_CCOMERC","N_CCOMERC","N_CARRER","NUM_POLICI","REF_CAD","DATA","Codi_Barri","Nom_Barri","Codi_Districte","N_DISTRI","N_EIX","SN_EIX","SEC_CENS","Y_UTM_ETRS","X_UTM_ETRS","LATITUD","LONGITUD"
49,1,"Actiu",1,"Comerç al detall",4,"Equipament personal",4003,"Vestir","INSIDE",0,0,0," ",0," ",1,"CC003","Maremàgnum","MOLL ESPANYA",5,"1813205DF3811D",2016-06-07,2,"el Barri Gòtic",1,"Ciutat Vella",,0,1030,4580750.861,431675.395,41.375377,2.182944
50,1,"Actiu",2,"Serveis",14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",14000,"Serveis de menjar i begudes","KURTZ & GUT",0,0,0," ",0," ",1,"CC003","Maremàgnum","MOLL ESPANYA",5,"1813205DF3811D",2016-06-07,2,"el Barri Gòtic",1,"Ciutat Vella",,0,1030,4580752.167,431687.786,41.37539,2.183092
51,1,"Actiu",1,"Comerç al detall",4,"Equipament personal",4003,"Vestir","SPRINGFIELD",0,0,0," ",0," ",1,"CC003","Maremàgnum","MOLL ESPANYA",5,"1813205DF3811D",2016-06-07,2,"el Barri Gòtic",1,"Ciutat Vella",,0,1030,4580753.613,431698.242,41.375404,2.183217
52,1,"Actiu",1,"Comerç al detall",4,"Equipament personal",4000,"Calçat i pell","CASAS KIDS",0,0,0," ",0," ",1,"CC003","Maremàgnum","MOLL ESPANYA",5,"1813205DF3811D",2016-06-07,2,"el Barri Gòtic",1,"Ciutat Vella",,0,1030,4580755.36,431709.717,41.37542,2.183354
53,1,"Actiu",2,"Serveis",14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",14000,"Serveis de menjar i begudes","BARITIMO LOUGE CLUB",0,0,0," ",0," ",1,"CC003","Maremàgnum","MOLL ESPANYA",5,"1813205DF3811D",2016-06-07,2,"el Barri Gòtic",1,"Ciutat Vella",,0,1030,4580755.7,431723.319,41.375425,2.183517
54,1,"Actiu",1,"Comerç al detall",2,"Quotidià no alimentari",2001,"Drogueria i perfumeria","DRUNI",0,0,0," ",0," ",1,"CC003","Maremàgnum","MOLL ESPANYA",5,"1813205DF3811D",2016-06-07,2,"el Barri Gòtic",1,"Ciutat Vella",,0,1030,4580758.55,431634.631,41.375443,2.182456
55,1,"Actiu",1,"Comerç al detall",4,"Equipament personal",4003,"Vestir","DESIGUAL",0,0,0," ",0," ",1,"CC003","Maremàgnum","MOLL ESPANYA",5,"1813205DF3811D",2016-06-07,2,"el Barri Gòtic",1,"Ciutat Vella",,0,1030,4580759.75,431647.262,41.375455,2.182607
56,1,"Actiu",1,"Comerç al detall",4,"Equipament personal",4003,"Vestir","MANGO",0,0,0," ",0," ",1,"CC003","Maremàgnum","MOLL ESPANYA",5,"1813205DF3811D",2016-06-07,2,"el Barri Gòtic",1,"Ciutat Vella",,0,1030,4580760.458,431661.281,41.375462,2.182774
57,1,"Actiu",1,"Comerç al detall",4,"Equipament personal",4001,"Joieria, rellotgeria i bijuteria","TIME ROAD",0,0,0," ",0," ",1,"CC003","Maremàgnum","MOLL ESPANYA",5,"1813205DF3811D",2016-06-07,2,"el Barri Gòtic",1,"Ciutat Vella",,0,1030,4580762.16,431671.427,41.375478,2.182896
58,1,"Actiu",1,"Comerç al detall",4,"Equipament personal",4003,"Vestir","STRADIVARIUS",0,0,0," ",0," ",1,"CC003","Maremàgnum","MOLL ESPANYA",5,"1813205DF3811D",2016-06-07,2,"el Barri Gòtic",1,"Ciutat Vella",,0,1030,4580764.207,431682.804,41.375498,2.183031
59,1,"Actiu",2,"Serveis",14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",14000,"Serveis de menjar i begudes","SUBWAY",0,0,0," ",0," ",1,"CC003","Maremàgnum","MOLL ESPANYA",5,"1813205DF3811D",2016-06-07,2,"el Barri Gòtic",1,"Ciutat Vella",,0,1030,4580765.571,431705.875,41.375512,2.183307
60,1,"Actiu",2,"Serveis",14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",14000,"Serveis de menjar i begudes","HÄAGEN DAZ",0,0,0," ",0," ",1,"CC003","Maremàgnum","MOLL ESPANYA",5,"1813205DF3811D",2016-06-07,2,"el Barri Gòtic",1,"Ciutat Vella",,0,1030,4580766.394,431694.602,41.375519,2.183172
61,1,"Actiu",2,"Serveis",14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",14000,"Serveis de menjar i begudes","DUNKIN'COFFEE",0,0,0," ",0," ",1,"CC003","Maremàgnum","MOLL ESPANYA",5,"1813205DF3811D",2016-06-07,2,"el Barri Gòtic",1,"Ciutat Vella",,0,1030,4580768.795,431643.468,41.375536,2.18256
62,1,"Actiu",2,"Serveis",14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",14000,"Serveis de menjar i begudes","STARBUCKS COFFEE",0,0,0," ",0," ",1,"CC003","Maremàgnum","MOLL ESPANYA",5,"1813205DF3811D",2016-06-07,2,"el Barri Gòtic",1,"Ciutat Vella",,0,1030,4580770.761,431655.414,41.375555,2.182703
63,1,"Actiu",1,"Comerç al detall",4,"Equipament personal",4003,"Vestir","OYSHO",0,0,0," ",0," ",1,"CC003","Maremàgnum","MOLL ESPANYA",5,"1813205DF3811D",2016-06-07,2,"el Barri Gòtic",1,"Ciutat Vella",,0,1030,4580773.364,431666.353,41.375579,2.182834
64,1,"Actiu",1,"Comerç al detall",4,"Equipament personal",4003,"Vestir","H&M",0,0,0," ",0," ",1,"CC003","Maremàgnum","MOLL ESPANYA",5,"1813205DF3811D",2016-06-07,2,"el Barri Gòtic",1,"Ciutat Vella",,0,1030,4580774.142,431678.441,41.375587,2.182978
65,1,"Actiu",2,"Serveis",14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",14000,"Serveis de menjar i begudes","GUSTOS BCN",0,0,0," ",0," ",1,"CC003","Maremàgnum","MOLL ESPANYA",5,"1813205DF3811D",2016-06-07,2,"el Barri Gòtic",1,"Ciutat Vella",,0,1030,4580775.155,431689.998,41.375597,2.183116
66,1,"Actiu",2,"Serveis",14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",14000,"Serveis de menjar i begudes","MIRANDOALMAR",0,0,0," ",0," ",1,"CC003","Maremàgnum","MOLL ESPANYA",5,"1813205DF3811D",2016-06-07,2,"el Barri Gòtic",1,"Ciutat Vella",,0,1030,4580781.947,431651.903,41.375655,2.18266
67,1,"Actiu",1,"Comerç al detall",4,"Equipament personal",4003,"Vestir","PIMKIE",0,0,0," ",0," ",1,"CC003","Maremàgnum","MOLL ESPANYA",5,"1813205DF3811D",2016-06-07,2,"el Barri Gòtic",1,"Ciutat Vella",,0,1030,4580783.182,431662.992,41.375667,2.182792
68,1,"Actiu",2,"Serveis",14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",14000,"Serveis de menjar i begudes","UDON",0,0,0," ",0," ",1,"CC003","Maremàgnum","MOLL ESPANYA",5,"1813205DF3811D",2016-06-07,2,"el Barri Gòtic",1,"Ciutat Vella",,0,1030,4580783.885,431673.981,41.375674,2.182924
69,1,"Actiu",2,"Serveis",14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",14000,"Serveis de menjar i begudes","FABIAN MARTIN",0,0,0," ",0," ",1,"CC003","Maremàgnum","MOLL ESPANYA",5,"1813205DF3811D",2016-06-07,2,"el Barri Gòtic",1,"Ciutat Vella",,0,1030,4580792.033,431659.828,41.375747,2.182753
70,1,"Actiu",1,"Comerç al detall",2,"Quotidià no alimentari",2001,"Drogueria i perfumeria","SEPHORA",0,0,0," ",0," ",1,"CC001","Arenas de Barcelona","G.V. CORTS CATALANES",373,"8910401DF2881B",2016-06-02,9,"la Nova Esquerra de l'Eixample",2,"Eixample",,0,2149,4580820.503,428865.781,41.375761,2.149341
71,1,"Actiu",1,"Comerç al detall",4,"Equipament personal",4003,"Vestir","UNDECOLORS OF BENETTON",0,0,0," ",0," ",1,"CC001","Arenas de Barcelona","G.V. CORTS CATALANES",373,"8910401DF2881B",2016-06-02,9,"la Nova Esquerra de l'Eixample",2,"Eixample",,0,2149,4580822.884,428889.991,41.375784,2.14963
72,1,"Actiu",1,"Comerç al detall",4,"Equipament personal",4001,"Joieria, rellotgeria i bijuteria","PANDORA",0,0,0," ",0," ",1,"CC001","Arenas de Barcelona","G.V. CORTS CATALANES",373,"8910401DF2881B",2016-06-02,9,"la Nova Esquerra de l'Eixample",2,"Eixample",,0,2149,4580826.853,428855.463,41.375817,2.149217
73,1,"Actiu",1,"Comerç al detall",4,"Equipament personal",4003,"Vestir","PUNT ROMA",0,0,0," ",0," ",1,"CC001","Arenas de Barcelona","G.V. CORTS CATALANES",373,"8910401DF2881B",2016-06-02,9,"la Nova Esquerra de l'Eixample",2,"Eixample",,0,2149,4580828.044,428874.91,41.37583,2.149449
74,1,"Actiu",2,"Serveis",14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",14000,"Serveis de menjar i begudes","IN CREPE IT",0,0,0," ",0," ",1,"CC001","Arenas de Barcelona","G.V. CORTS CATALANES",373,"8910401DF2881B",2016-06-02,9,"la Nova Esquerra de l'Eixample",2,"Eixample",,0,2149,4580829.234,428895.15,41.375842,2.149691
75,1,"Actiu",2,"Serveis",16,"Altres",16007,"Centres d'estètica","PREMIER",0,0,0," ",0," ",1,"CC001","Arenas de Barcelona","G.V. CORTS CATALANES",373,"8910401DF2881B",2016-06-02,9,"la Nova Esquerra de l'Eixample",2,"Eixample",,0,2149,4580834.394,428843.16,41.375884,2.149069
76,1,"Actiu",1,"Comerç al detall",4,"Equipament personal",4003,"Vestir","CELIO",0,0,0," ",0," ",1,"CC001","Arenas de Barcelona","G.V. CORTS CATALANES",373,"8910401DF2881B",2016-06-02,9,"la Nova Esquerra de l'Eixample",2,"Eixample",,0,2149,4580834.394,428863.797,41.375886,2.149316
77,1,"Actiu",1,"Comerç al detall",1,"Quotidià alimentari",1001,"Begudes","NESPRESSO",0,0,0," ",0," ",1,"CC001","Arenas de Barcelona","G.V. CORTS CATALANES",373,"8910401DF2881B",2016-06-02,9,"la Nova Esquerra de l'Eixample",2,"Eixample",,0,2149,4580836.378,428901.897,41.375907,2.149771
78,1,"Actiu",1,"Comerç al detall",4,"Equipament personal",4003,"Vestir","CLAIRE'S",0,0,0," ",0," ",1,"CC001","Arenas de Barcelona","G.V. CORTS CATALANES",373,"8910401DF2881B",2016-06-02,9,"la Nova Esquerra de l'Eixample",2,"Eixample",,0,2149,4580837.569,428885.228,41.375916,2.149571
79,1,"Actiu",1,"Comerç al detall",2,"Quotidià no alimentari",2001,"Drogueria i perfumeria","FLORMAR",0,0,0," ",0," ",1,"CC001","Arenas de Barcelona","G.V. CORTS CATALANES",373,"8910401DF2881B",2016-06-02,9,"la Nova Esquerra de l'Eixample",2,"Eixample",,0,2149,4580840.744,428851.891,41.375942,2.149173
80,1,"Actiu",1,"Comerç al detall",7,"Altres",7003,"Optiques i fotografia","SUNGLASS HUT",0,0,0," ",0," ",1,"CC001","Arenas de Barcelona","G.V. CORTS CATALANES",373,"8910401DF2881B",2016-06-02,9,"la Nova Esquerra de l'Eixample",2,"Eixample",,0,2149,4580843.919,428875.307,41.375973,2.149452
81,1,"Actiu",1,"Comerç al detall",4,"Equipament personal",4001,"Joieria, rellotgeria i bijuteria","TOUS",0,0,0," ",0," ",1,"CC001","Arenas de Barcelona","G.V. CORTS CATALANES",373,"8910401DF2881B",2016-06-02,9,"la Nova Esquerra de l'Eixample",2,"Eixample",,0,2149,4580844.316,428893.96,41.375978,2.149675
82,1,"Actiu",1,"Comerç al detall",4,"Equipament personal",4003,"Vestir","VIOLETA BY MANGO",0,0,0," ",0," ",1,"CC001","Arenas de Barcelona","G.V. CORTS CATALANES",373,"8910401DF2881B",2016-06-02,9,"la Nova Esquerra de l'Eixample",2,"Eixample",,0,2149,4580844.911,428834.924,41.375978,2.148969
83,1,"Actiu",1,"Comerç al detall",4,"Equipament personal",4003,"Vestir","SUPERDRY",0,0,0," ",0," ",1,"CC001","Arenas de Barcelona","G.V. CORTS CATALANES",373,"8910401DF2881B",2016-06-02,9,"la Nova Esquerra de l'Eixample",2,"Eixample",,0,2149,4580845.506,428908.644,41.37599,2.149851
84,1,"Actiu",1,"Comerç al detall",4,"Equipament personal",4003,"Vestir","7 Cmiie",0,0,0," ",0," ",1,"CC001","Arenas de Barcelona","G.V. CORTS CATALANES",373,"8910401DF2881B",2016-06-02,9,"la Nova Esquerra de l'Eixample",2,"Eixample",,0,2149,4580849.078,428862.21,41.376018,2.149295
85,1,"Actiu",1,"Comerç al detall",4,"Equipament personal",4003,"Vestir","MISAKO",0,0,0," ",0," ",1,"CC001","Arenas de Barcelona","G.V. CORTS CATALANES",373,"8910401DF2881B",2016-06-02,9,"la Nova Esquerra de l'Eixample",2,"Eixample",,0,2149,4580853.047,428884.435,41.376056,2.14956
86,1,"Actiu",1,"Comerç al detall",2,"Quotidià no alimentari",2001,"Drogueria i perfumeria","L'OCCITANE",0,0,0," ",0," ",1,"CC001","Arenas de Barcelona","G.V. CORTS CATALANES",373,"8910401DF2881B",2016-06-02,9,"la Nova Esquerra de l'Eixample",2,"Eixample",,0,2149,4580853.047,428900.707,41.376057,2.149755
87,1,"Actiu",2,"Serveis",14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",14000,"Serveis de menjar i begudes","TAPA TAPA",0,0,0," ",0," ",1,"CC001","Arenas de Barcelona","G.V. CORTS CATALANES",373,"8910401DF2881B",2016-06-02,9,"la Nova Esquerra de l'Eixample",2,"Eixample",,0,2149,4580853.245,428825.399,41.376052,2.148854
88,1,"Actiu",1,"Comerç al detall",4,"Equipament personal",4000,"Calçat i pell","PRIMA DONNA",0,0,0," ",0," ",1,"CC001","Arenas de Barcelona","G.V. CORTS CATALANES",373,"8910401DF2881B",2016-06-02,9,"la Nova Esquerra de l'Eixample",2,"Eixample",,0,2149,4580854.635,428917.772,41.376073,2.149959
89,1,"Actiu",1,"Comerç al detall",4,"Equipament personal",4003,"Vestir","NEW ZELAND AUCKLAND",0,0,0," ",0," ",1,"CC001","Arenas de Barcelona","G.V. CORTS CATALANES",373,"8910401DF2881B",2016-06-02,9,"la Nova Esquerra de l'Eixample",2,"Eixample",,0,2149,4580854.833,428848.815,41.376069,2.149134
90,1,"Actiu",1,"Comerç al detall",4,"Equipament personal",4001,"Joieria, rellotgeria i bijuteria","SWAROVSKI",0,0,0," ",0," ",1,"CC001","Arenas de Barcelona","G.V. CORTS CATALANES",373,"8910401DF2881B",2016-06-02,9,"la Nova Esquerra de l'Eixample",2,"Eixample",,0,2149,4580859.794,428872.131,41.376115,2.149412
91,1,"Actiu",2,"Serveis",14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",14000,"Serveis de menjar i begudes","BOKA",0,0,0," ",0," ",1,"CC001","Arenas de Barcelona","G.V. CORTS CATALANES",373,"8910401DF2881B",2016-06-02,9,"la Nova Esquerra de l'Eixample",2,"Eixample",,0,2149,4580860.786,428816.271,41.376119,2.148744
92,1,"Actiu",1,"Comerç al detall",4,"Equipament personal",4003,"Vestir","HE Mgo",0,0,0," ",0," ",1,"CC001","Arenas de Barcelona","G.V. CORTS CATALANES",373,"8910401DF2881B",2016-06-02,9,"la Nova Esquerra de l'Eixample",2,"Eixample",,0,2149,4580861.381,428900.574,41.376132,2.149752
93,1,"Actiu",1,"Comerç al detall",4,"Equipament personal",4003,"Vestir","INTIMISSIM",0,0,0," ",0," ",1,"CC001","Arenas de Barcelona","G.V. CORTS CATALANES",373,"8910401DF2881B",2016-06-02,9,"la Nova Esquerra de l'Eixample",2,"Eixample",,0,2149,4580861.778,428892.769,41.376135,2.149659
94,1,"Actiu",1,"Comerç al detall",4,"Equipament personal",4003,"Vestir","FELGAR",0,0,0," ",0," ",1,"CC001","Arenas de Barcelona","G.V. CORTS CATALANES",373,"8910401DF2881B",2016-06-02,9,"la Nova Esquerra de l'Eixample",2,"Eixample",,0,2149,4580861.778,428925.313,41.376138,2.150048
95,1,"Actiu",2,"Serveis",14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",14000,"Serveis de menjar i begudes","PURA BRASA",0,0,0," ",0," ",1,"CC001","Arenas de Barcelona","G.V. CORTS CATALANES",373,"8910401DF2881B",2016-06-02,9,"la Nova Esquerra de l'Eixample",2,"Eixample",,0,2149,4580861.977,428834.131,41.376132,2.148958
96,1,"Actiu",1,"Comerç al detall",5,"Oci i cultura",5000,"Informàtica","MOVIL YOU",0,0,0," ",0," ",1,"CC001","Arenas de Barcelona","G.V. CORTS CATALANES",373,"8910401DF2881B",2016-06-02,9,"la Nova Esquerra de l'Eixample",2,"Eixample",,0,2149,4580862.572,428909.438,41.376144,2.149858
97,1,"Actiu",2,"Serveis",14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",14000,"Serveis de menjar i begudes","LA BOTIGA",0,0,0," ",0," ",1,"CC001","Arenas de Barcelona","G.V. CORTS CATALANES",373,"8910401DF2881B",2016-06-02,9,"la Nova Esquerra de l'Eixample",2,"Eixample",,0,2149,4580863.116,428846.407,41.376143,2.149104
98,1,"Actiu",2,"Serveis",14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",14000,"Serveis de menjar i begudes","BAR SMUDY JUICE",0,0,0," ",0," ",1,"CC001","Arenas de Barcelona","G.V. CORTS CATALANES",373,"8910401DF2881B",2016-06-02,9,"la Nova Esquerra de l'Eixample",2,"Eixample",,0,2149,4580864.755,428858.34,41.376159,2.149247
99,1,"Actiu",2,"Serveis",14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",14000,"Serveis de menjar i begudes","UDON",0,0,0," ",0," ",1,"CC001","Arenas de Barcelona","G.V. CORTS CATALANES",373,"8910401DF2881B",2016-06-02,9,"la Nova Esquerra de l'Eixample",2,"Eixample",,0,2149,4580869.517,428806.746,41.376197,2.148629
100,1,"Actiu",2,"Serveis",16,"Altres",16007,"Centres d'estètica","OBEY YOUR BODY",0,0,0," ",0," ",1,"CC001","Arenas de Barcelona","G.V. CORTS CATALANES",373,"8910401DF2881B",2016-06-02,9,"la Nova Esquerra de l'Eixample",2,"Eixample",,0,2149,4580869.708,428833.226,41.376201,2.148946
101,1,"Actiu",1,"Comerç al detall",2,"Quotidià no alimentari",2001,"Drogueria i perfumeria","EQUIVALENZA",0,0,0," ",0," ",1,"CC001","Arenas de Barcelona","G.V. CORTS CATALANES",373,"8910401DF2881B",2016-06-02,9,"la Nova Esquerra de l'Eixample",2,"Eixample",,0,2149,4580869.716,428882.847,41.376206,2.149539
102,1,"Actiu",1,"Comerç al detall",1,"Quotidià alimentari",1000,"Resta alimentació","TEA SHOP",0,0,0," ",0," ",1,"CC001","Arenas de Barcelona","G.V. CORTS CATALANES",373,"8910401DF2881B",2016-06-02,9,"la Nova Esquerra de l'Eixample",2,"Eixample",,0,2149,4580869.914,428824.209,41.376202,2.148838
103,1,"Actiu",2,"Serveis",10,"Equipaments culturals i recreatius",10000,"Equipaments culturals i recreatius","MUSEO DEL FLAMENCO",0,0,0," ",0," ",1,"CC001","Arenas de Barcelona","G.V. CORTS CATALANES",373,"8910401DF2881B",2016-06-02,9,"la Nova Esquerra de l'Eixample",2,"Eixample",,0,2149,4580870.51,428908.247,41.376215,2.149843
104,1,"Actiu",1,"Comerç al detall",4,"Equipament personal",4003,"Vestir","FCBOTIGA",0,0,0," ",0," ",1,"CC001","Arenas de Barcelona","G.V. CORTS CATALANES",373,"8910401DF2881B",2016-06-02,9,"la Nova Esquerra de l'Eixample",2,"Eixample",,0,2149,4580870.51,428931.266,41.376217,2.150118
105,1,"Actiu",1,"Comerç al detall",7,"Altres",7003,"Optiques i fotografia","SOLVISION",0,0,0," ",0," ",1,"CC001","Arenas de Barcelona","G.V. CORTS CATALANES",373,"8910401DF2881B",2016-06-02,9,"la Nova Esquerra de l'Eixample",2,"Eixample",,0,2149,4580870.906,428899.119,41.376218,2.149734
106,1,"Actiu",2,"Serveis",14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",14000,"Serveis de menjar i begudes","TAPAS GAUDI",0,0,0," ",0," ",1,"CC001","Arenas de Barcelona","G.V. CORTS CATALANES",373,"8910401DF2881B",2016-06-02,9,"la Nova Esquerra de l'Eixample",2,"Eixample",,0,2149,4580871.105,428844.449,41.376215,2.14908
107,1,"Actiu",2,"Serveis",16,"Altres",16008,"Tintoreries","HIGIENSEC",0,0,0," ",0," ",1,"CC001","Arenas de Barcelona","G.V. CORTS CATALANES",373,"8910401DF2881B",2016-06-02,9,"la Nova Esquerra de l'Eixample",2,"Eixample",,0,2149,4580871.119,428815.037,41.376212,2.148728
108,1,"Actiu",1,"Comerç al detall",4,"Equipament personal",4003,"Vestir","TEENAGERS",0,0,0," ",0," ",1,"CC001","Arenas de Barcelona","G.V. CORTS CATALANES",373,"8910401DF2881B",2016-06-02,9,"la Nova Esquerra de l'Eixample",2,"Eixample",,0,2149,4580871.303,428917.375,41.376223,2.149952
109,1,"Actiu",2,"Serveis",14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",14000,"Serveis de menjar i begudes","QUINTO QUINTA",0,0,0," ",0," ",1,"CC001","Arenas de Barcelona","G.V. CORTS CATALANES",373,"8910401DF2881B",2016-06-02,9,"la Nova Esquerra de l'Eixample",2,"Eixample",,0,2149,4580872.56,428855.264,41.376229,2.149209
110,1,"Actiu",1,"Comerç al detall",3,"Parament de la llar",3003,"Mobles i articles fusta i metall","FRANCK PROVOST",0,0,0," ",0," ",1,"CC001","Arenas de Barcelona","G.V. CORTS CATALANES",373,"8910401DF2881B",2016-06-02,9,"la Nova Esquerra de l'Eixample",2,"Eixample",,0,2149,4580873.089,428867.865,41.376235,2.14936
111,1,"Actiu",2,"Serveis",16,"Altres",16007,"Centres d'estètica","METROPOLITAN",0,0,0," ",0," ",1,"CC001","Arenas de Barcelona","G.V. CORTS CATALANES",373,"8910401DF2881B",2016-06-02,9,"la Nova Esquerra de l'Eixample",2,"Eixample",,0,2149,4580876.661,428823.779,41.376263,2.148832
112,1,"Actiu",2,"Serveis",14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",14000,"Serveis de menjar i begudes","AROMA CUCINA ITALIANA",0,0,0," ",0," ",1,"CC001","Arenas de Barcelona","G.V. CORTS CATALANES",373,"8910401DF2881B",2016-06-02,9,"la Nova Esquerra de l'Eixample",2,"Eixample",,0,2149,4580878.646,428834.131,41.376282,2.148956
113,1,"Actiu",2,"Serveis",14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",14000,"Serveis de menjar i begudes","MUSSOL",0,0,0," ",0," ",1,"CC001","Arenas de Barcelona","G.V. CORTS CATALANES",373,"8910401DF2881B",2016-06-02,9,"la Nova Esquerra de l'Eixample",2,"Eixample",,0,2149,4580879.307,428884.898,41.376292,2.149563
114,1,"Actiu",1,"Comerç al detall",2,"Quotidià no alimentari",2001,"Drogueria i perfumeria","KIKO",0,0,0," ",0," ",1,"CC001","Arenas de Barcelona","G.V. CORTS CATALANES",373,"8910401DF2881B",2016-06-02,9,"la Nova Esquerra de l'Eixample",2,"Eixample",,0,2149,4580879.638,428906.66,41.376297,2.149823
115,1,"Actiu",1,"Comerç al detall",4,"Equipament personal",4003,"Vestir","BASE BENITO SPORTS",0,0,0," ",0," ",1,"CC001","Arenas de Barcelona","G.V. CORTS CATALANES",373,"8910401DF2881B",2016-06-02,9,"la Nova Esquerra de l'Eixample",2,"Eixample",,0,2149,4580879.77,428914.73,41.376299,2.149919
116,1,"Actiu",2,"Serveis",14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",14000,"Serveis de menjar i begudes","BAR AND GRILL HAPPY ROCK",0,0,0," ",0," ",1,"CC001","Arenas de Barcelona","G.V. CORTS CATALANES",373,"8910401DF2881B",2016-06-02,9,"la Nova Esquerra de l'Eixample",2,"Eixample",,0,2149,4580879.968,428843.556,41.376294,2.149068
0,1,"Actiu",1,"Comerç al detall",4,"Equipament personal",4001,"Joieria, rellotgeria i bijuteria","ONTIME",0,0,0," ",0," ",1,"CC003","Maremàgnum","MOLL ESPANYA",5,"1813205DF3811D",2016-06-07,2,"el Barri Gòtic",1,"Ciutat Vella",,0,1030,4580664.198,431681.462,41.374597,2.183027
1,1,"Actiu",1,"Comerç al detall",4,"Equipament personal",4003,"Vestir","DESIGUAL",0,0,0," ",0," ",1,"CC003","Maremàgnum","MOLL ESPANYA",5,"1813205DF3811D",2016-06-07,2,"el Barri Gòtic",1,"Ciutat Vella",,0,1030,4580677.209,431680.384,41.374714,2.183012
2,1,"Actiu",1,"Comerç al detall",4,"Equipament personal",4003,"Vestir","LACOSTE",0,0,0," ",0," ",1,"CC003","Maremàgnum","MOLL ESPANYA",5,"1813205DF3811D",2016-06-07,2,"el Barri Gòtic",1,"Ciutat Vella",,0,1030,4580678.772,431690.092,41.374729,2.183128
3,1,"Actiu",1,"Comerç al detall",3,"Parament de la llar",3002,"Material equipament llar","RITUALS",0,0,0," ",0," ",1,"CC003","Maremàgnum","MOLL ESPANYA",5,"1813205DF3811D",2016-06-07,2,"el Barri Gòtic",1,"Ciutat Vella",,0,1030,4580689.221,431664.463,41.374821,2.18282
4,1,"Actiu",1,"Comerç al detall",4,"Equipament personal",4003,"Vestir","MACSON",0,0,0," ",0," ",1,"CC003","Maremàgnum","MOLL ESPANYA",5,"1813205DF3811D",2016-06-07,2,"el Barri Gòtic",1,"Ciutat Vella",,0,1030,4580689.263,431674.912,41.374822,2.182945
5,1,"Actiu",1,"Comerç al detall",1,"Quotidià alimentari",1000,"Resta alimentació","BELROS",0,0,0," ",0," ",1,"CC003","Maremàgnum","MOLL ESPANYA",5,"1813205DF3811D",2016-06-07,2,"el Barri Gòtic",1,"Ciutat Vella",,0,1030,4580689.857,431687.456,41.374829,2.183095
6,1,"Actiu",1,"Comerç al detall",4,"Equipament personal",4003,"Vestir","FCBOTIGA",0,0,0," ",0," ",1,"CC003","Maremàgnum","MOLL ESPANYA",5,"1813205DF3811D",2016-06-07,2,"el Barri Gòtic",1,"Ciutat Vella",,0,1030,4580694.76,431699.969,41.374874,2.183244
7,1,"Actiu",1,"Comerç al detall",2,"Quotidià no alimentari",2001,"Drogueria i perfumeria","PRIMOR",0,0,0," ",0," ",1,"CC003","Maremàgnum","MOLL ESPANYA",5,"1813205DF3811D",2016-06-07,2,"el Barri Gòtic",1,"Ciutat Vella",,0,1030,4580695.795,431605.275,41.374875,2.182112
8,1,"Actiu",2,"Serveis",14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",14000,"Serveis de menjar i begudes","RESTAURANT ELX",0,0,0," ",0," ",1,"CC003","Maremàgnum","MOLL ESPANYA",5,"1813205DF3811D",2016-06-07,2,"el Barri Gòtic",1,"Ciutat Vella",,0,1030,4580698.137,431650.355,41.3749,2.182651
9,1,"Actiu",2,"Serveis",14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",14000,"Serveis de menjar i begudes","CERVECERIA LA SUREÑA",0,0,0," ",0," ",1,"CC003","Maremàgnum","MOLL ESPANYA",5,"1813205DF3811D",2016-06-07,2,"el Barri Gòtic",1,"Ciutat Vella",,0,1030,4580699.378,431617.327,41.374908,2.182256
